date,market,qty_total_kg,method,qty_kg,variety,origin,unit_kg,high,mid,low
20260512,淀橋,404,相対,404,デラウェア,各地,2,7560,－,6480
20260512,豊洲,72,相対,56,デラウェア,各地,2,－,7560,－
20260512,豊洲,72,第三者販売,16,デラウェア,各地,2,－,7560,－
20260514,大田,1191,相対,1188,デラウェア,各地,2,11880,8640,5400
20260514,板橋,100,相対,100,デラウェア,各地,2,－,5400,－
20260514,淀橋,159,相対,159,デラウェア,各地,2,7560,－,6480
20260514,豊洲,56,相対,50,デラウェア,各地,2,10800,－,6480
20260514,豊洲,56,第三者販売,6,デラウェア,各地,2,10800,－,7560
20260516,大田,1169,相対,1169,デラウェア,各地,2,11880,9180,6480
20260516,板橋,100,相対,100,デラウェア,各地,2,－,5400,－
20260516,淀橋,270,相対,270,デラウェア,各地,2,6480,－,－
20260516,豊洲,51,相対,46,デラウェア,各地,2,10800,－,6480
20260516,豊洲,51,第三者販売,5,デラウェア,各地,2,－,6480,－
20260518,板橋,1400,相対,1400,デラウェア,各地,2,－,5400,－
20260519,大田,1690,相対,1690,デラウェア,各地,2,10800,－,6480
20260519,淀橋,401,相対,401,デラウェア,各地,2,7020,－,5940
20260519,豊洲,59,相対,44,デラウェア,各地,2,9720,－,7020
20260519,豊洲,59,第三者販売,15,デラウェア,各地,2,7020,－,5940
20260521,大田,2528,相対,2513,デラウェア,各地,2,10800,7560,5940
20260521,大田,2528,相対,2513,デラウェア,島根,2,5184,5076,4968
20260521,板橋,100,相対,100,デラウェア,各地,2,－,5400,－
20260521,淀橋,566,相対,566,デラウェア,各地,2,7020,－,－
20260521,淀橋,566,相対,566,デラウェア,大阪,0.3,810,－,－
20260521,豊洲,55,相対,55,デラウェア,各地,2,9720,－,7020
20260522,多摩NT,60,相対,60,デラウェア,各地,2,10800,－,－
20260522,大田,1453,相対,1447,デラウェア,島根,2,4752,4644,4536
20260522,板橋,100,相対,100,デラウェア,各地,2,－,6480,－
20260523,多摩NT,6,相対,6,デラウェア,各地,2,10800,－,－
20260523,大田,3419,相対,3419,デラウェア,各地,2,10800,8640,5400
20260523,大田,3419,相対,3419,デラウェア,島根,2,4752,4633,4536
20260523,板橋,200,相対,200,デラウェア,各地,2,－,5400,－
20260523,淀橋,816,相対,816,デラウェア,各地,2,6480,－,－
20260523,淀橋,816,相対,816,デラウェア,大阪,0.3,810,－,－
20260523,豊洲,56,相対,56,デラウェア,各地,2,10800,－,7020
20260525,大田,2396,相対,2396,デラウェア,島根,2,4536,4288,4104
20260526,多摩NT,78,相対,78,デラウェア,各地,2,10800,－,－
20260526,大田,3710,相対,3710,デラウェア,各地,2,9720,7344,4860
20260526,大田,3710,相対,3710,デラウェア,島根,2,4536,4320,4104
20260526,板橋,200,相対,200,デラウェア,各地,2,－,6480,－
20260526,淀橋,674,相対,674,デラウェア,大阪,0.3,810,－,－
20260526,豊洲,46,相対,44,デラウェア,各地,2,9720,－,6480
20260526,豊洲,46,第三者販売,2,デラウェア,各地,2,－,8640,－
20260528,多摩NT,60,相対,60,デラウェア,各地,2,10800,－,－
20260528,大田,4558,相対,4557,デラウェア,各地,2,9720,7236,4860
20260528,大田,4558,相対,4557,デラウェア,島根,2,4320,4104,3888
20260528,板橋,400,相対,394,デラウェア,大阪,0.3,540,464,378
20260528,板橋,400,第三者販売,6,デラウェア,大阪,0.3,540,－,－
20260528,淀橋,704,相対,704,デラウェア,大阪,0.3,756,－,－
20260528,豊島,400,相対,400,デラウェア,大阪,0.3,756,680,572
20260528,豊洲,46,相対,45,デラウェア,各地,2,8640,－,5940
20260529,北足立,600,相対,600,デラウェア,大阪,0.3,648,－,－
20260529,大田,2947,相対,2947,デラウェア,大阪,0.3,648,－,486
20260529,大田,2947,相対,2947,デラウェア,島根,2,4320,4082,3888
20260529,板橋,400,相対,394,デラウェア,大阪,0.3,540,486,378
20260529,板橋,400,第三者販売,6,デラウェア,大阪,0.3,540,－,－
20260529,葛西,200,相対,200,デラウェア,各地,2,－,540,－
20260529,豊洲,302,相対,224,デラウェア,大阪,0.3,594,－,486
20260529,豊洲,302,第三者販売,78,デラウェア,大阪,0.3,648,594,540
20260530,多摩NT,72,相対,72,デラウェア,各地,2,10800,－,－
20260530,大田,4821,相対,4821,デラウェア,各地,2,9180,7668,4860
20260530,大田,4821,相対,4821,デラウェア,島根,2,4320,4082,3888
20260530,板橋,400,相対,388,デラウェア,大阪,0.3,518,454,356
20260530,板橋,400,第三者販売,12,デラウェア,大阪,0.3,518,－,－
20260530,淀橋,932,相対,932,デラウェア,各地,2,6480,－,5400
20260530,豊島,300,相対,300,デラウェア,大阪,0.3,734,648,540
20260530,豊洲,410,相対,403,デラウェア,各地,2,8640,－,6480
20260530,豊洲,410,第三者販売,7,デラウェア,各地,2,－,8640,－
20260530,豊洲,410,相対,403,デラウェア,大阪,0.3,648,－,540
20260601,大田,3584,相対,3497,デラウェア,島根,2,4104,3888,3672
20260601,板橋,600,相対,594,デラウェア,各地,2,－,5400,－
20260601,板橋,600,相対,594,デラウェア,大阪,0.3,540,454,356
20260601,板橋,600,第三者販売,6,デラウェア,大阪,0.3,518,－,－
20260602,北足立,100,相対,100,デラウェア,各地,0.3,－,648,－
20260602,多摩NT,42,相対,42,デラウェア,大阪,0.3,648,594,540
20260602,大田,6020,相対,6020,デラウェア,各地,2,8100,6696,4320
20260602,大田,6020,相対,6020,デラウェア,大阪,0.3,594,551,432
20260602,大田,6020,相対,6020,デラウェア,島根,2,4104,3888,3672
20260602,板橋,700,相対,694,デラウェア,各地,2,－,5400,－
20260602,板橋,700,相対,694,デラウェア,大阪,0.3,518,464,356
20260602,板橋,700,第三者販売,6,デラウェア,大阪,0.3,518,432,324
20260602,淀橋,991,相対,991,デラウェア,大阪,0.3,648,－,－
20260602,豊島,300,相対,300,デラウェア,大阪,0.3,734,648,540
20260602,豊洲,823,相対,190,デラウェア,各地,2,8100,－,5400
20260602,豊洲,823,相対,190,デラウェア,大阪,0.3,626,540,378
20260602,豊洲,823,第三者販売,633,デラウェア,大阪,0.3,626,－,572
20260604,北足立,700,相対,700,デラウェア,各地,0.3,－,648,－
20260604,北足立,700,相対,700,デラウェア,大阪,0.3,594,－,－
20260604,多摩NT,72,相対,72,デラウェア,大阪,0.3,648,594,540
20260604,大田,7219,相対,7216,デラウェア,各地,2,8100,6264,4320
20260604,大田,7219,相対,7216,デラウェア,大阪,0.3,562,518,400
20260604,大田,7219,相対,7216,デラウェア,島根,2,3996,3888,3672
20260604,板橋,700,相対,688,デラウェア,大阪,0.3,486,421,324
20260604,板橋,700,第三者販売,12,デラウェア,大阪,0.3,486,－,－
20260604,淀橋,1241,相対,1241,デラウェア,各地,2,5400,－,－
20260604,淀橋,1241,相対,1241,デラウェア,大阪,0.3,648,－,－
20260604,葛西,200,相対,200,デラウェア,各地,2,－,540,－
20260604,豊島,400,相対,400,デラウェア,大阪,0.3,648,540,432
20260604,豊洲,875,相対,779,デラウェア,各地,2,8100,－,4860
20260604,豊洲,875,相対,779,デラウェア,大阪,0.3,594,－,518
20260604,豊洲,875,第三者販売,96,デラウェア,大阪,0.3,594,540,486
20260605,多摩NT,12,相対,12,デラウェア,大阪,0.3,648,594,540
20260605,大田,5664,相対,5664,デラウェア,島根,2,4104,3780,3456
20260605,板橋,600,相対,588,デラウェア,大阪,0.3,486,421,324
20260605,板橋,600,第三者販売,12,デラウェア,大阪,0.3,486,－,－
20260605,淀橋,781,相対,781,デラウェア,大阪,0.3,648,－,－
20260605,豊島,200,相対,200,デラウェア,大阪,0.3,626,540,432
20260606,世田谷,100,相対,100,デラウェア,大阪,0.3,－,464,－
20260606,北足立,700,相対,700,デラウェア,各地,0.3,－,648,－
20260606,北足立,700,相対,700,デラウェア,大阪,0.3,594,－,－
20260606,多摩NT,12,相対,12,デラウェア,大阪,0.3,648,594,540
20260606,大田,8863,相対,8843,デラウェア,各地,2,8100,7560,4320
20260606,大田,8863,相対,8843,デラウェア,大阪,0.3,562,508,378
20260606,大田,8863,相対,8843,デラウェア,島根,2,3996,3780,3456
20260606,板橋,600,相対,588,デラウェア,大阪,0.3,486,421,324
20260606,板橋,600,第三者販売,12,デラウェア,大阪,0.3,486,－,－
20260606,淀橋,1082,相対,1082,デラウェア,大阪,0.3,648,－,－
20260606,葛西,100,相対,100,デラウェア,各地,2,－,540,－
20260606,豊島,300,相対,300,デラウェア,大阪,0.3,594,540,432
20260606,豊洲,792,相対,142,デラウェア,各地,2,－,8100,－
20260606,豊洲,792,相対,142,デラウェア,大阪,0.3,594,540,464
20260606,豊洲,792,第三者販売,650,デラウェア,大阪,0.3,594,518,464
20260608,多摩NT,36,相対,36,デラウェア,大阪,0.3,648,594,540
20260608,大田,7384,相対,7384,デラウェア,各地,2,5940,5076,4320
20260608,大田,7384,相対,7384,デラウェア,大阪,0.3,594,518,－
20260608,大田,7384,相対,7384,デラウェア,島根,2,3780,3564,3240
20260608,板橋,1000,相対,928,デラウェア,各地,2,－,5400,－
20260608,板橋,1000,相対,928,デラウェア,大阪,0.3,486,421,324
20260608,板橋,1000,第三者販売,72,デラウェア,大阪,0.3,486,－,432
20260608,淀橋,963,相対,963,デラウェア,大阪,0.3,626,－,－
20260608,豊島,400,相対,400,デラウェア,大阪,0.3,594,540,432
20260608,豊洲,300,相対,264,デラウェア,大阪,0.3,572,－,518
20260608,豊洲,300,第三者販売,36,デラウェア,大阪,0.3,572,518,454
20260609,北足立,1100,相対,1100,デラウェア,各地,0.3,648,－,－
20260609,多摩NT,73,相対,73,デラウェア,大阪,0.3,648,594,540
20260609,大田,9492,相対,9492,デラウェア,各地,2,5940,5400,－
20260609,大田,9492,相対,9492,デラウェア,大阪,0.3,508,486,378
20260609,大田,9492,相対,9492,デラウェア,島根,2,3780,3564,3240
20260609,板橋,700,相対,658,デラウェア,各地,2,－,5400,－
20260609,板橋,700,相対,658,デラウェア,大阪,0.3,486,421,324
20260609,板橋,700,第三者販売,42,デラウェア,大阪,0.3,486,－,432
20260609,淀橋,1149,相対,1149,デラウェア,大阪,0.3,626,－,－
20260609,葛西,200,相対,200,デラウェア,大阪,0.3,－,432,－
20260609,豊島,400,相対,400,デラウェア,大阪,0.3,572,508,432
20260609,豊洲,759,相対,656,デラウェア,各地,2,－,8100,－
20260609,豊洲,759,相対,656,デラウェア,大阪,0.3,572,－,486
20260609,豊洲,759,第三者販売,103,デラウェア,大阪,0.3,572,－,518
20260611,北足立,1400,相対,1400,デラウェア,各地,0.3,648,－,－
20260611,北足立,1400,相対,1400,デラウェア,大阪,0.3,518,－,－
20260611,多摩NT,66,相対,66,デラウェア,大阪,0.3,648,594,540
20260611,大田,12206,相対,12150,デラウェア,各地,2,8100,7236,5400
20260611,大田,12206,相対,12150,デラウェア,大阪,0.3,540,464,378
20260611,大田,12206,相対,12150,デラウェア,島根,2,3780,3564,3240
20260611,板橋,900,相対,852,デラウェア,各地,2,－,5400,－
20260611,板橋,900,相対,852,デラウェア,大阪,0.3,486,421,324
20260611,板橋,900,第三者販売,48,デラウェア,大阪,0.3,486,－,432
20260611,淀橋,1469,相対,1469,デラウェア,大阪,0.3,626,－,－
20260611,葛西,100,相対,100,デラウェア,大阪,0.3,－,486,－
20260611,豊島,400,相対,400,デラウェア,大阪,0.3,572,486,378
20260611,豊洲,737,相対,665,デラウェア,各地,2,－,7560,－
20260611,豊洲,737,相対,665,デラウェア,大阪,0.3,540,486,432
20260611,豊洲,737,第三者販売,72,デラウェア,大阪,0.3,540,－,432
20260612,多摩NT,5,相対,5,デラウェア,大阪,0.3,648,594,540
20260612,大田,6712,相対,6712,デラウェア,各地,2,5400,－,－
20260612,大田,6712,相対,6712,デラウェア,大阪,0.3,518,－,－
20260612,大田,6712,相対,6712,デラウェア,島根,2,3780,3564,3240
20260612,板橋,600,相対,528,デラウェア,大阪,0.3,486,410,324
20260612,板橋,600,第三者販売,72,デラウェア,大阪,0.3,486,432,378
20260612,淀橋,984,相対,984,デラウェア,大阪,0.3,594,－,－
20260612,豊島,200,相対,200,デラウェア,大阪,0.3,540,486,410
20260612,豊洲,352,相対,132,デラウェア,大阪,0.3,540,－,486
20260612,豊洲,352,第三者販売,220,デラウェア,大阪,0.3,572,540,432
20260613,北足立,2000,相対,2000,デラウェア,各地,0.3,648,－,－
20260613,北足立,2000,相対,2000,デラウェア,大阪,0.3,486,－,－
20260613,多摩NT,126,相対,126,デラウェア,大阪,0.3,648,594,540
20260613,大田,10889,相対,10889,デラウェア,各地,2,7560,7236,5400
20260613,大田,10889,相対,10889,デラウェア,大阪,0.3,518,432,324
20260613,大田,10889,相対,10889,デラウェア,島根,2,3780,3564,3240
20260613,板橋,800,相対,754,デラウェア,各地,2,－,5400,－
20260613,板橋,800,相対,754,デラウェア,大阪,0.3,486,421,324
20260613,板橋,800,第三者販売,46,デラウェア,大阪,0.3,486,432,378
20260613,淀橋,1598,相対,1598,デラウェア,大阪,0.3,594,－,－
20260613,葛西,100,相対,100,デラウェア,大阪,0.3,－,486,－
20260613,豊島,400,相対,400,デラウェア,大阪,0.3,540,486,378
20260613,豊洲,899,第三者販売,168,デラウェア,各地,2,7020,－,5940
20260613,豊洲,899,相対,731,デラウェア,大阪,0.3,540,486,432
20260613,豊洲,899,第三者販売,168,デラウェア,大阪,0.3,540,486,432
20260615,北足立,1700,相対,1700,デラウェア,各地,0.3,－,594,－
20260615,北足立,1700,相対,1700,デラウェア,大阪,0.3,486,－,－
20260615,多摩NT,60,相対,60,デラウェア,大阪,0.3,648,594,540
20260615,大田,12338,相対,12338,デラウェア,各地,2,5400,－,－
20260615,大田,12338,相対,12338,デラウェア,大阪,0.3,508,432,324
20260615,大田,12338,相対,12338,デラウェア,島根,2,3564,3348,3132
20260615,板橋,800,相対,764,デラウェア,各地,2,－,5400,－
20260615,板橋,800,相対,764,デラウェア,大阪,0.3,486,410,324
20260615,板橋,800,第三者販売,36,デラウェア,大阪,0.3,486,－,432
20260615,淀橋,1351,相対,1351,デラウェア,大阪,0.3,540,－,－
20260615,豊島,400,相対,400,デラウェア,大阪,0.3,540,486,378
20260615,豊洲,665,相対,569,デラウェア,大阪,0.3,508,432,270
20260615,豊洲,665,第三者販売,96,デラウェア,大阪,0.3,454,－,378
20260616,世田谷,800,相対,800,デラウェア,大阪,0.3,594,－,－
20260616,大田,11050,相対,11050,デラウェア,各地,2,7560,7344,5400
20260616,大田,11050,相対,11050,デラウェア,大阪,0.3,486,432,324
20260616,大田,11050,相対,11050,デラウェア,島根,2,3564,3348,3132
20260616,板橋,700,相対,686,デラウェア,大阪,0.3,486,421,324
20260616,板橋,700,第三者販売,14,デラウェア,大阪,0.3,486,－,－
20260616,淀橋,1372,相対,1372,デラウェア,大阪,0.3,540,－,－
20260616,葛西,300,相対,300,デラウェア,大阪,0.3,－,432,－
20260616,豊島,400,相対,400,デラウェア,大阪,0.3,540,432,356
20260616,豊洲,934,相対,726,デラウェア,各地,2,－,7020,－
20260616,豊洲,934,第三者販売,208,デラウェア,各地,2,－,7020,－
20260616,豊洲,934,相対,726,デラウェア,大阪,0.3,508,378,270
20260616,豊洲,934,第三者販売,208,デラウェア,大阪,0.3,508,－,400
20260618,北足立,2000,相対,2000,デラウェア,大阪,0.3,486,－,－
20260618,多摩NT,180,相対,180,デラウェア,大阪,0.3,648,594,540
20260618,大田,13537,相対,13518,デラウェア,各地,2,6480,－,－
20260618,大田,13537,相対,13518,デラウェア,大阪,0.3,486,432,324
20260618,大田,13537,相対,13518,デラウェア,島根,2,3456,3240,3024
20260618,板橋,800,相対,757,デラウェア,各地,2,－,5400,－
20260618,板橋,800,相対,757,デラウェア,大阪,0.3,486,410,324
20260618,板橋,800,第三者販売,43,デラウェア,大阪,0.3,486,432,378
20260618,淀橋,1731,相対,1731,デラウェア,大阪,0.3,540,－,－
20260618,葛西,400,相対,400,デラウェア,大阪,0.3,－,378,－
20260618,豊島,400,相対,400,デラウェア,大阪,0.3,540,486,378
20260618,豊洲,855,相対,779,デラウェア,各地,2,－,7020,－
20260618,豊洲,855,第三者販売,76,デラウェア,各地,2,－,7020,－
20260618,豊洲,855,相対,779,デラウェア,大阪,0.3,454,324,270
20260618,豊洲,855,第三者販売,76,デラウェア,大阪,0.3,486,－,324
20260619,世田谷,200,相対,200,デラウェア,大阪,0.3,486,－,－
20260619,北足立,1400,相対,1400,デラウェア,大阪,0.3,486,－,－
20260619,多摩NT,132,相対,132,デラウェア,大阪,0.3,648,594,540
20260619,大田,10706,相対,10670,デラウェア,各地,2,5400,－,－
20260619,大田,10706,相対,10670,デラウェア,大阪,0.3,540,432,324
